subjID,condA,condB,t,Ms_ad,Mo_ad,Ms_disad,Mo_disad,decision
58,1,2,2,6,5,5,15,1
58,2,1,2,-5,-15,-6,-5,2
58,2,2,2,6,5,5,15,1
58,1,1,3,-5,-6,-6,-5,1
58,1,2,3,6,5,5,6,1
58,2,1,3,-5,-6,-6,-5,1
58,2,2,3,6,5,5,6,2
58,1,1,4,-5,-20,-20,-5,1
58,1,2,4,20,5,5,20,1
58,2,1,4,-5,-20,-20,-5,1
58,2,2,4,20,5,5,20,1
58,1,1,5,-5,-10,-6,-5,2
58,1,2,5,6,5,5,10,1
58,2,1,5,-5,-10,-6,-5,2
58,2,2,5,6,5,5,10,1
58,1,1,6,-10,-12,-12,-10,1
58,1,2,6,12,10,10,12,1
58,2,1,6,-10,-12,-12,-10,1
58,2,2,6,12,10,10,12,1
58,1,1,7,-5,-20,-10,-5,2
58,1,2,7,10,5,5,20,1
58,2,1,7,-5,-20,-10,-5,1
58,2,2,7,10,5,5,20,1
58,1,1,8,-5,-10,-10,-5,1
58,1,2,8,10,5,5,10,1
58,2,1,8,-5,-10,-10,-5,1
58,2,2,8,10,5,5,10,1
58,1,1,9,-6,-5,-10,-4.99,1
58,1,2,9,10,4.99,6,5,1
58,2,1,9,-6,-5,-10,-4.99,1
58,2,2,9,10,4.99,6,5,1
58,1,1,10,-4,-5,-10,-4.99,1
58,1,2,10,10,4.99,4,5,1
58,2,1,10,-4,-5,-10,-4.99,1
58,2,2,10,10,4.99,4,5,1
58,1,1,11,-10,-6,-10,-5,1
58,1,2,11,10,5,10,6,2
58,2,1,11,-10,-6,-10,-5,1
58,2,2,11,10,5,10,6,2
58,1,1,12,-10,-12,-8,-10,2
58,1,2,12,8,10,10,12,2
58,2,1,12,-10,-12,-8,-10,2
58,2,2,12,8,10,10,12,2
59,1,1,1,-5,-15,-15,-5,1
59,1,2,1,15,5,5,15,1
59,2,1,1,-5,-15,-15,-5,1
59,2,2,1,15,5,5,15,2
59,1,1,2,-5,-15,-6,-5,2
59,1,2,2,6,5,5,15,1
59,2,1,2,-5,-15,-6,-5,2
59,2,2,2,6,5,5,15,1
59,1,1,3,-5,-6,-6,-5,1
59,1,2,3,6,5,5,6,1
59,2,1,3,-5,-6,-6,-5,2
59,2,2,3,6,5,5,6,2
59,1,1,4,-5,-20,-20,-5,1
59,1,2,4,20,5,5,20,1
59,2,1,4,-5,-20,-20,-5,1
59,2,2,4,20,5,5,20,2
59,1,1,5,-5,-10,-6,-5,1
59,1,2,5,6,5,5,10,1
59,2,1,5,-5,-10,-6,-5,1
59,2,2,5,6,5,5,10,2
59,1,1,6,-10,-12,-12,-10,1
59,1,2,6,12,10,10,12,1
59,2,1,6,-10,-12,-12,-10,1
59,2,2,6,12,10,10,12,2
59,1,1,7,-5,-20,-10,-5,1
59,1,2,7,10,5,5,20,1
59,2,1,7,-5,-20,-10,-5,1
59,2,2,7,10,5,5,20,2
59,1,1,8,-5,-10,-10,-5,1
59,1,2,8,10,5,5,10,1
59,2,1,8,-5,-10,-10,-5,1
59,2,2,8,10,5,5,10,1
59,1,1,9,-6,-5,-10,-4.99,1
59,1,2,9,10,4.99,6,5,1
59,2,1,9,-6,-5,-10,-4.99,1
59,2,2,9,10,4.99,6,5,2
59,1,1,10,-4,-5,-10,-4.99,1
59,1,2,10,10,4.99,4,5,1
59,2,1,10,-4,-5,-10,-4.99,1
59,2,2,10,10,4.99,4,5,2
59,1,1,11,-10,-6,-10,-5,1
59,1,2,11,10,5,10,6,2
59,2,1,11,-10,-6,-10,-5,1
59,2,2,11,10,5,10,6,2
59,1,1,12,-10,-12,-8,-10,2
59,1,2,12,8,10,10,12,2
59,2,1,12,-10,-12,-8,-10,2
59,2,2,12,8,10,10,12,2
60,1,1,1,-5,-15,-15,-5,1
60,1,2,1,15,5,5,15,1
60,2,1,1,-5,-15,-15,-5,1
60,2,2,1,15,5,5,15,1
60,1,1,2,-5,-15,-6,-5,1
60,1,2,2,6,5,5,15,1
60,2,1,2,-5,-15,-6,-5,2
60,2,2,2,6,5,5,15,1
60,1,1,3,-5,-6,-6,-5,1
60,1,2,3,6,5,5,6,1
60,2,1,3,-5,-6,-6,-5,2
60,2,2,3,6,5,5,6,1
60,1,1,4,-5,-20,-20,-5,1
60,1,2,4,20,5,5,20,1
60,2,1,4,-5,-20,-20,-5,1
60,2,2,4,20,5,5,20,1
60,1,1,5,-5,-10,-6,-5,1
60,1,2,5,6,5,5,10,1
60,2,1,5,-5,-10,-6,-5,1
60,2,2,5,6,5,5,10,2
60,1,1,6,-10,-12,-12,-10,1
60,1,2,6,12,10,10,12,1
60,2,1,6,-10,-12,-12,-10,1
60,2,2,6,12,10,10,12,1
60,1,1,7,-5,-20,-10,-5,1
60,1,2,7,10,5,5,20,1
60,2,1,7,-5,-20,-10,-5,1
60,2,2,7,10,5,5,20,1
60,1,1,8,-5,-10,-10,-5,2
60,1,2,8,10,5,5,10,1
60,2,1,8,-5,-10,-10,-5,1
60,2,2,8,10,5,5,10,1
60,1,1,9,-6,-5,-10,-4.99,1
60,1,2,9,10,4.99,6,5,2
60,2,1,9,-6,-5,-10,-4.99,1
60,2,2,9,10,4.99,6,5,2
60,1,1,10,-4,-5,-10,-4.99,1
60,1,2,10,10,4.99,4,5,1
60,2,1,10,-4,-5,-10,-4.99,2
60,2,2,10,10,4.99,4,5,1
60,1,1,11,-10,-6,-10,-5,1
60,1,2,11,10,5,10,6,2
60,2,1,11,-10,-6,-10,-5,2
60,2,2,11,10,5,10,6,2
60,1,1,12,-10,-12,-8,-10,2
60,1,2,12,8,10,10,12,1
60,2,1,12,-10,-12,-8,-10,2
60,2,2,12,8,10,10,12,1
61,1,1,1,-5,-15,-15,-5,1
61,1,2,1,15,5,5,15,1
61,2,1,1,-5,-15,-15,-5,1
61,2,2,1,15,5,5,15,1
61,1,1,2,-5,-15,-6,-5,1
61,1,2,2,6,5,5,15,1
61,2,1,2,-5,-15,-6,-5,2
61,2,2,2,6,5,5,15,2
61,1,1,3,-5,-6,-6,-5,1
61,1,2,3,6,5,5,6,2
61,2,1,3,-5,-6,-6,-5,2
61,2,2,3,6,5,5,6,2
61,1,1,4,-5,-20,-20,-5,1
61,1,2,4,20,5,5,20,1
61,2,1,4,-5,-20,-20,-5,1
61,2,2,4,20,5,5,20,1
61,1,1,5,-5,-10,-6,-5,2
61,1,2,5,6,5,5,10,1
61,2,1,5,-5,-10,-6,-5,2
61,2,2,5,6,5,5,10,2
61,1,1,6,-10,-12,-12,-10,1
61,1,2,6,12,10,10,12,1
61,2,1,6,-10,-12,-12,-10,1
61,2,2,6,12,10,10,12,2
61,1,1,7,-5,-20,-10,-5,1
61,1,2,7,10,5,5,20,1
61,2,1,7,-5,-20,-10,-5,1
61,2,2,7,10,5,5,20,1
61,1,1,8,-5,-10,-10,-5,1
61,1,2,8,10,5,5,10,1
61,2,1,8,-5,-10,-10,-5,1
61,2,2,8,10,5,5,10,1
61,1,1,9,-6,-5,-10,-4.99,1
61,1,2,9,10,4.99,6,5,1
61,2,1,9,-6,-5,-10,-4.99,1
61,2,2,9,10,4.99,6,5,1
61,1,1,10,-4,-5,-10,-4.99,1
61,1,2,10,10,4.99,4,5,2
61,2,1,10,-4,-5,-10,-4.99,1
61,2,2,10,10,4.99,4,5,2
61,1,1,11,-10,-6,-10,-5,2
61,1,2,11,10,5,10,6,2
61,2,1,11,-10,-6,-10,-5,1
61,2,2,11,10,5,10,6,2
61,1,1,12,-10,-12,-8,-10,2
61,1,2,12,8,10,10,12,2
61,2,1,12,-10,-12,-8,-10,2
61,2,2,12,8,10,10,12,2
62,1,1,1,-5,-15,-15,-5,1
62,1,2,1,15,5,5,15,1
62,2,1,1,-5,-15,-15,-5,1
62,2,2,1,15,5,5,15,1
62,1,1,2,-5,-15,-6,-5,2
62,1,2,2,6,5,5,15,2
62,2,1,2,-5,-15,-6,-5,2
62,2,2,2,6,5,5,15,2
62,1,1,3,-5,-6,-6,-5,1
62,1,2,3,6,5,5,6,1
62,2,1,3,-5,-6,-6,-5,2
62,2,2,3,6,5,5,6,2
62,1,1,4,-5,-20,-20,-5,1
62,1,2,4,20,5,5,20,1
62,2,1,4,-5,-20,-20,-5,1
62,2,2,4,20,5,5,20,2
62,1,1,5,-5,-10,-6,-5,2
62,1,2,5,6,5,5,10,1
62,2,1,5,-5,-10,-6,-5,2
62,2,2,5,6,5,5,10,2
62,1,1,6,-10,-12,-12,-10,1
62,1,2,6,12,10,10,12,2
62,2,1,6,-10,-12,-12,-10,2
62,2,2,6,12,10,10,12,2
62,1,1,7,-5,-20,-10,-5,1
62,1,2,7,10,5,5,20,1
62,2,1,7,-5,-20,-10,-5,2
62,2,2,7,10,5,5,20,2
62,1,1,8,-5,-10,-10,-5,1
62,1,2,8,10,5,5,10,1
62,2,1,8,-5,-10,-10,-5,1
62,2,2,8,10,5,5,10,2
62,1,1,9,-6,-5,-10,-4.99,2
62,1,2,9,10,4.99,6,5,1
62,2,1,9,-6,-5,-10,-4.99,1
62,2,2,9,10,4.99,6,5,1
62,1,1,10,-4,-5,-10,-4.99,1
62,1,2,10,10,4.99,4,5,1
62,2,1,10,-4,-5,-10,-4.99,1
62,2,2,10,10,4.99,4,5,1
62,1,1,11,-10,-6,-10,-5,2
62,1,2,11,10,5,10,6,2
62,2,1,11,-10,-6,-10,-5,2
62,2,2,11,10,5,10,6,2
62,1,1,12,-10,-12,-8,-10,2
62,1,2,12,8,10,10,12,2
62,2,1,12,-10,-12,-8,-10,2
62,2,2,12,8,10,10,12,2
63,1,1,1,-5,-15,-15,-5,1
63,1,2,1,15,5,5,15,1
63,2,1,1,-5,-15,-15,-5,2
63,2,2,1,15,5,5,15,2
63,1,1,2,-5,-15,-6,-5,2
63,1,2,2,6,5,5,15,1
63,2,1,2,-5,-15,-6,-5,2
63,2,2,2,6,5,5,15,2
63,1,1,3,-5,-6,-6,-5,1
63,1,2,3,6,5,5,6,1
63,2,1,3,-5,-6,-6,-5,2
63,2,2,3,6,5,5,6,2
63,1,1,4,-5,-20,-20,-5,1
63,1,2,4,20,5,5,20,1
63,2,1,4,-5,-20,-20,-5,2
63,2,2,4,20,5,5,20,2
63,1,1,5,-5,-10,-6,-5,1
63,1,2,5,6,5,5,10,1
63,2,1,5,-5,-10,-6,-5,2
63,2,2,5,6,5,5,10,2
63,1,1,6,-10,-12,-12,-10,1
63,1,2,6,12,10,10,12,1
63,2,1,6,-10,-12,-12,-10,2
63,2,2,6,12,10,10,12,2
63,1,1,7,-5,-20,-10,-5,1
63,1,2,7,10,5,5,20,1
63,2,1,7,-5,-20,-10,-5,2
63,2,2,7,10,5,5,20,2
63,1,1,8,-5,-10,-10,-5,1
63,1,2,8,10,5,5,10,1
63,2,1,8,-5,-10,-10,-5,1
63,2,2,8,10,5,5,10,2
63,1,1,9,-6,-5,-10,-4.99,1
63,1,2,9,10,4.99,6,5,1
63,2,1,9,-6,-5,-10,-4.99,1
63,2,2,9,10,4.99,6,5,1
63,1,1,10,-4,-5,-10,-4.99,1
63,1,2,10,10,4.99,4,5,1
63,2,1,10,-4,-5,-10,-4.99,1
63,2,2,10,10,4.99,4,5,1
63,1,1,11,-10,-6,-10,-5,2
63,1,2,11,10,5,10,6,2
63,2,1,11,-10,-6,-10,-5,2
63,2,2,11,10,5,10,6,2
63,1,1,12,-10,-12,-8,-10,2
63,1,2,12,8,10,10,12,2
63,2,1,12,-10,-12,-8,-10,2
63,2,2,12,8,10,10,12,2
64,1,1,1,-5,-15,-15,-5,1
64,1,2,1,15,5,5,15,1
64,2,1,1,-5,-15,-15,-5,1
64,2,2,1,15,5,5,15,1
64,1,1,2,-5,-15,-6,-5,2
64,1,2,2,6,5,5,15,1
64,2,1,2,-5,-15,-6,-5,2
64,2,2,2,6,5,5,15,1
64,1,1,3,-5,-6,-6,-5,1
64,1,2,3,6,5,5,6,1
64,2,1,3,-5,-6,-6,-5,2
64,2,2,3,6,5,5,6,2
64,1,1,4,-5,-20,-20,-5,1
64,1,2,4,20,5,5,20,1
64,2,1,4,-5,-20,-20,-5,1
64,2,2,4,20,5,5,20,1
64,1,1,5,-5,-10,-6,-5,2
64,1,2,5,6,5,5,10,1
64,2,1,5,-5,-10,-6,-5,2
64,2,2,5,6,5,5,10,1
64,1,1,6,-10,-12,-12,-10,1
64,1,2,6,12,10,10,12,1
64,2,1,6,-10,-12,-12,-10,1
64,2,2,6,12,10,10,12,2
64,1,1,7,-5,-20,-10,-5,1
64,1,2,7,10,5,5,20,1
64,2,1,7,-5,-20,-10,-5,2
64,2,2,7,10,5,5,20,1
64,1,1,8,-5,-10,-10,-5,1
64,1,2,8,10,5,5,10,1
64,2,1,8,-5,-10,-10,-5,1
64,2,2,8,10,5,5,10,1
64,1,1,9,-6,-5,-10,-4.99,1
64,1,2,9,10,4.99,6,5,1
64,2,1,9,-6,-5,-10,-4.99,1
64,2,2,9,10,4.99,6,5,1
64,1,1,10,-4,-5,-10,-4.99,1
64,1,2,10,10,4.99,4,5,1
64,2,1,10,-4,-5,-10,-4.99,1
64,2,2,10,10,4.99,4,5,1
64,1,1,11,-10,-6,-10,-5,2
64,1,2,11,10,5,10,6,2
64,2,1,11,-10,-6,-10,-5,2
64,2,2,11,10,5,10,6,2
64,1,1,12,-10,-12,-8,-10,2
64,1,2,12,8,10,10,12,2
64,2,1,12,-10,-12,-8,-10,2
64,2,2,12,8,10,10,12,2
65,1,1,1,-5,-15,-15,-5,1
65,1,2,1,15,5,5,15,1
65,2,1,1,-5,-15,-15,-5,1
65,2,2,1,15,5,5,15,1
65,1,1,2,-5,-15,-6,-5,1
65,1,2,2,6,5,5,15,1
65,2,1,2,-5,-15,-6,-5,2
65,2,2,2,6,5,5,15,1
65,1,1,3,-5,-6,-6,-5,1
65,1,2,3,6,5,5,6,1
65,2,1,3,-5,-6,-6,-5,2
65,2,2,3,6,5,5,6,1
65,1,1,4,-5,-20,-20,-5,1
65,1,2,4,20,5,5,20,1
65,2,1,4,-5,-20,-20,-5,1
65,2,2,4,20,5,5,20,1
65,1,1,5,-5,-10,-6,-5,2
65,1,2,5,6,5,5,10,1
65,2,1,5,-5,-10,-6,-5,2
65,2,2,5,6,5,5,10,1
65,1,1,6,-10,-12,-12,-10,1
65,1,2,6,12,10,10,12,1
65,2,1,6,-10,-12,-12,-10,2
65,2,2,6,12,10,10,12,1
65,1,1,7,-5,-20,-10,-5,1
65,1,2,7,10,5,5,20,1
65,2,1,7,-5,-20,-10,-5,1
65,2,2,7,10,5,5,20,1
65,1,1,8,-5,-10,-10,-5,1
65,1,2,8,10,5,5,10,1
65,2,1,8,-5,-10,-10,-5,1
65,2,2,8,10,5,5,10,1
65,1,1,9,-6,-5,-10,-4.99,1
65,1,2,9,10,4.99,6,5,2
65,2,1,9,-6,-5,-10,-4.99,1
65,2,2,9,10,4.99,6,5,1
65,1,1,10,-4,-5,-10,-4.99,1
65,1,2,10,10,4.99,4,5,1
65,2,1,10,-4,-5,-10,-4.99,1
65,2,2,10,10,4.99,4,5,1
65,1,1,11,-10,-6,-10,-5,2
65,1,2,11,10,5,10,6,2
65,2,1,11,-10,-6,-10,-5,2
65,2,2,11,10,5,10,6,2
65,1,1,12,-10,-12,-8,-10,2
65,1,2,12,8,10,10,12,2
65,2,1,12,-10,-12,-8,-10,2
65,2,2,12,8,10,10,12,2
66,1,1,1,-5,-15,-15,-5,1
66,1,2,1,15,5,5,15,1
66,2,1,1,-5,-15,-15,-5,2
66,2,2,1,15,5,5,15,2
66,1,1,2,-5,-15,-6,-5,2
66,1,2,2,6,5,5,15,1
66,2,1,2,-5,-15,-6,-5,2
66,2,2,2,6,5,5,15,2
66,1,1,3,-5,-6,-6,-5,2
66,1,2,3,6,5,5,6,1
66,2,1,3,-5,-6,-6,-5,2
66,2,2,3,6,5,5,6,2
66,1,1,4,-5,-20,-20,-5,1
66,1,2,4,20,5,5,20,1
66,2,1,4,-5,-20,-20,-5,1
66,2,2,4,20,5,5,20,2
66,1,1,5,-5,-10,-6,-5,2
66,1,2,5,6,5,5,10,2
66,2,1,5,-5,-10,-6,-5,2
66,2,2,5,6,5,5,10,2
66,1,1,6,-10,-12,-12,-10,1
66,1,2,6,12,10,10,12,1
66,2,1,6,-10,-12,-12,-10,2
66,2,2,6,12,10,10,12,2
66,1,1,7,-5,-20,-10,-5,2
66,1,2,7,10,5,5,20,1
66,2,1,7,-5,-20,-10,-5,2
66,2,2,7,10,5,5,20,2
66,1,1,8,-5,-10,-10,-5,2
66,1,2,8,10,5,5,10,1
66,2,1,8,-5,-10,-10,-5,2
66,2,2,8,10,5,5,10,2
66,1,1,9,-6,-5,-10,-4.99,1
66,1,2,9,10,4.99,6,5,1
66,2,1,9,-6,-5,-10,-4.99,1
66,2,2,9,10,4.99,6,5,1
66,1,1,10,-4,-5,-10,-4.99,1
66,1,2,10,10,4.99,4,5,1
66,2,1,10,-4,-5,-10,-4.99,1
66,2,2,10,10,4.99,4,5,1
66,1,1,11,-10,-6,-10,-5,2
66,1,2,11,10,5,10,6,2
66,2,1,11,-10,-6,-10,-5,2
66,2,2,11,10,5,10,6,1
66,1,1,12,-10,-12,-8,-10,2
66,1,2,12,8,10,10,12,2
66,2,1,12,-10,-12,-8,-10,2
66,2,2,12,8,10,10,12,2
67,1,1,1,-5,-15,-15,-5,1
67,1,2,1,15,5,5,15,1
67,2,1,1,-5,-15,-15,-5,1
67,2,2,1,15,5,5,15,1
67,1,1,2,-5,-15,-6,-5,1
67,1,2,2,6,5,5,15,1
67,2,1,2,-5,-15,-6,-5,1
67,2,2,2,6,5,5,15,2
67,1,1,3,-5,-6,-6,-5,1
67,1,2,3,6,5,5,6,1
67,2,1,3,-5,-6,-6,-5,1
67,2,2,3,6,5,5,6,1
67,1,1,4,-5,-20,-20,-5,1
67,1,2,4,20,5,5,20,1
67,2,1,4,-5,-20,-20,-5,1
67,2,2,4,20,5,5,20,1
67,1,1,5,-5,-10,-6,-5,1
67,1,2,5,6,5,5,10,1
67,2,1,5,-5,-10,-6,-5,1
67,2,2,5,6,5,5,10,1
67,1,1,6,-10,-12,-12,-10,1
67,1,2,6,12,10,10,12,1
67,2,1,6,-10,-12,-12,-10,1
67,2,2,6,12,10,10,12,2
67,1,1,7,-5,-20,-10,-5,1
67,1,2,7,10,5,5,20,1
67,2,1,7,-5,-20,-10,-5,1
67,2,2,7,10,5,5,20,1
67,1,1,8,-5,-10,-10,-5,1
67,1,2,8,10,5,5,10,1
67,2,1,8,-5,-10,-10,-5,1
67,2,2,8,10,5,5,10,2
67,1,1,9,-6,-5,-10,-4.99,1
67,1,2,9,10,4.99,6,5,1
67,2,1,9,-6,-5,-10,-4.99,2
67,2,2,9,10,4.99,6,5,2
67,1,1,10,-4,-5,-10,-4.99,1
67,1,2,10,10,4.99,4,5,1
67,2,1,10,-4,-5,-10,-4.99,1
67,2,2,10,10,4.99,4,5,1
67,1,1,11,-10,-6,-10,-5,2
67,1,2,11,10,5,10,6,2
67,2,1,11,-10,-6,-10,-5,2
67,2,2,11,10,5,10,6,2
67,1,1,12,-10,-12,-8,-10,2
67,1,2,12,8,10,10,12,2
67,2,1,12,-10,-12,-8,-10,1
67,2,2,12,8,10,10,12,2
68,1,1,1,-5,-15,-15,-5,1
68,1,2,1,15,5,5,15,1
68,2,1,1,-5,-15,-15,-5,2
68,2,2,1,15,5,5,15,2
68,1,1,2,-5,-15,-6,-5,1
68,1,2,2,6,5,5,15,1
68,2,1,2,-5,-15,-6,-5,2
68,2,2,2,6,5,5,15,2
68,1,1,3,-5,-6,-6,-5,1
68,1,2,3,6,5,5,6,1
68,2,1,3,-5,-6,-6,-5,2
68,2,2,3,6,5,5,6,2
68,1,1,4,-5,-20,-20,-5,1
68,1,2,4,20,5,5,20,1
68,2,1,4,-5,-20,-20,-5,2
68,2,2,4,20,5,5,20,2
68,1,1,5,-5,-10,-6,-5,2
68,1,2,5,6,5,5,10,2
68,2,1,5,-5,-10,-6,-5,2
68,2,2,5,6,5,5,10,2
68,1,1,6,-10,-12,-12,-10,1
68,1,2,6,12,10,10,12,1
68,2,1,6,-10,-12,-12,-10,2
68,2,2,6,12,10,10,12,2
68,1,1,7,-5,-20,-10,-5,1
68,1,2,7,10,5,5,20,1
68,2,1,7,-5,-20,-10,-5,2
68,2,2,7,10,5,5,20,2
68,1,1,8,-5,-10,-10,-5,1
68,1,2,8,10,5,5,10,1
68,2,1,8,-5,-10,-10,-5,2
68,2,2,8,10,5,5,10,2
68,1,1,9,-6,-5,-10,-4.99,1
68,1,2,9,10,4.99,6,5,1
68,2,1,9,-6,-5,-10,-4.99,1
68,2,2,9,10,4.99,6,5,2
68,1,1,10,-4,-5,-10,-4.99,1
68,1,2,10,10,4.99,4,5,1
68,2,1,10,-4,-5,-10,-4.99,1
68,2,2,10,10,4.99,4,5,2
68,1,1,11,-10,-6,-10,-5,2
68,1,2,11,10,5,10,6,2
68,2,1,11,-10,-6,-10,-5,2
68,2,2,11,10,5,10,6,2
68,1,1,12,-10,-12,-8,-10,2
68,1,2,12,8,10,10,12,2
68,2,1,12,-10,-12,-8,-10,2
68,2,2,12,8,10,10,12,2
69,1,1,1,-5,-15,-15,-5,1
69,1,2,1,15,5,5,15,1
69,2,1,1,-5,-15,-15,-5,1
69,2,2,1,15,5,5,15,1
69,1,1,2,-5,-15,-6,-5,2
69,1,2,2,6,5,5,15,2
69,2,1,2,-5,-15,-6,-5,2
69,2,2,2,6,5,5,15,1
69,1,1,3,-5,-6,-6,-5,1
69,1,2,3,6,5,5,6,1
69,2,1,3,-5,-6,-6,-5,1
69,2,2,3,6,5,5,6,1
69,1,1,4,-5,-20,-20,-5,1
69,1,2,4,20,5,5,20,1
69,2,1,4,-5,-20,-20,-5,1
69,2,2,4,20,5,5,20,1
69,1,1,5,-5,-10,-6,-5,2
69,1,2,5,6,5,5,10,2
69,2,1,5,-5,-10,-6,-5,1
69,2,2,5,6,5,5,10,1
69,1,1,6,-10,-12,-12,-10,1
69,1,2,6,12,10,10,12,1
69,2,1,6,-10,-12,-12,-10,1
69,2,2,6,12,10,10,12,1
69,1,1,7,-5,-20,-10,-5,1
69,1,2,7,10,5,5,20,1
69,2,1,7,-5,-20,-10,-5,1
69,2,2,7,10,5,5,20,1
69,1,1,8,-5,-10,-10,-5,1
69,1,2,8,10,5,5,10,1
69,2,1,8,-5,-10,-10,-5,1
69,2,2,8,10,5,5,10,1
69,1,1,9,-6,-5,-10,-4.99,1
69,1,2,9,10,4.99,6,5,1
69,2,1,9,-6,-5,-10,-4.99,1
69,2,2,9,10,4.99,6,5,1
69,1,1,10,-4,-5,-10,-4.99,1
69,1,2,10,10,4.99,4,5,1
69,2,1,10,-4,-5,-10,-4.99,1
69,2,2,10,10,4.99,4,5,1
69,1,1,11,-10,-6,-10,-5,2
69,1,2,11,10,5,10,6,2
69,2,1,11,-10,-6,-10,-5,2
69,2,2,11,10,5,10,6,2
69,1,1,12,-10,-12,-8,-10,2
69,1,2,12,8,10,10,12,2
69,2,1,12,-10,-12,-8,-10,2
69,2,2,12,8,10,10,12,2
70,1,1,1,-5,-15,-15,-5,1
70,1,2,1,15,5,5,15,1
70,2,1,1,-5,-15,-15,-5,1
70,2,2,1,15,5,5,15,1
70,1,1,2,-5,-15,-6,-5,1
70,1,2,2,6,5,5,15,1
70,2,1,2,-5,-15,-6,-5,1
70,2,2,2,6,5,5,15,1
70,1,1,3,-5,-6,-6,-5,1
70,1,2,3,6,5,5,6,1
70,2,1,3,-5,-6,-6,-5,1
70,2,2,3,6,5,5,6,1
70,1,1,4,-5,-20,-20,-5,1
70,1,2,4,20,5,5,20,1
70,2,1,4,-5,-20,-20,-5,1
70,2,2,4,20,5,5,20,1
70,1,1,5,-5,-10,-6,-5,1
70,1,2,5,6,5,5,10,1
70,2,1,5,-5,-10,-6,-5,1
70,2,2,5,6,5,5,10,1
70,1,1,6,-10,-12,-12,-10,1
70,1,2,6,12,10,10,12,1
70,2,1,6,-10,-12,-12,-10,1
70,2,2,6,12,10,10,12,1
70,1,1,7,-5,-20,-10,-5,1
70,1,2,7,10,5,5,20,1
70,2,1,7,-5,-20,-10,-5,1
70,2,2,7,10,5,5,20,1
70,1,1,8,-5,-10,-10,-5,1
70,1,2,8,10,5,5,10,1
70,2,1,8,-5,-10,-10,-5,1
70,2,2,8,10,5,5,10,1
70,1,1,9,-6,-5,-10,-4.99,1
70,1,2,9,10,4.99,6,5,1
70,2,1,9,-6,-5,-10,-4.99,1
70,2,2,9,10,4.99,6,5,1
70,1,1,10,-4,-5,-10,-4.99,1
70,1,2,10,10,4.99,4,5,1
70,2,1,10,-4,-5,-10,-4.99,1
70,2,2,10,10,4.99,4,5,1
70,1,1,11,-10,-6,-10,-5,2
70,1,2,11,10,5,10,6,2
70,2,1,11,-10,-6,-10,-5,2
70,2,2,11,10,5,10,6,2
70,1,1,12,-10,-12,-8,-10,2
70,1,2,12,8,10,10,12,2
70,2,1,12,-10,-12,-8,-10,2
70,2,2,12,8,10,10,12,2
71,1,1,1,-5,-15,-15,-5,1
71,1,2,1,15,5,5,15,1
71,2,1,1,-5,-15,-15,-5,1
71,2,2,1,15,5,5,15,1
71,1,1,2,-5,-15,-6,-5,1
71,1,2,2,6,5,5,15,1
71,2,1,2,-5,-15,-6,-5,1
71,2,2,2,6,5,5,15,1
71,1,1,3,-5,-6,-6,-5,1
71,1,2,3,6,5,5,6,1
71,2,1,3,-5,-6,-6,-5,1
71,2,2,3,6,5,5,6,1
71,1,1,4,-5,-20,-20,-5,1
71,1,2,4,20,5,5,20,1
71,2,1,4,-5,-20,-20,-5,1
71,2,2,4,20,5,5,20,1
71,1,1,5,-5,-10,-6,-5,1
71,1,2,5,6,5,5,10,1
71,2,1,5,-5,-10,-6,-5,1
71,2,2,5,6,5,5,10,1
71,1,1,6,-10,-12,-12,-10,1
71,1,2,6,12,10,10,12,1
71,2,1,6,-10,-12,-12,-10,1
71,2,2,6,12,10,10,12,1
71,1,1,7,-5,-20,-10,-5,1
71,1,2,7,10,5,5,20,1
71,2,1,7,-5,-20,-10,-5,1
71,2,2,7,10,5,5,20,1
71,1,1,8,-5,-10,-10,-5,1
71,1,2,8,10,5,5,10,1
71,2,1,8,-5,-10,-10,-5,1
71,2,2,8,10,5,5,10,1
71,1,1,9,-6,-5,-10,-4.99,1
71,1,2,9,10,4.99,6,5,1
71,2,1,9,-6,-5,-10,-4.99,1
71,2,2,9,10,4.99,6,5,1
71,1,1,10,-4,-5,-10,-4.99,1
71,1,2,10,10,4.99,4,5,1
71,2,1,10,-4,-5,-10,-4.99,1
71,2,2,10,10,4.99,4,5,1
71,1,1,11,-10,-6,-10,-5,2
71,1,2,11,10,5,10,6,2
71,2,1,11,-10,-6,-10,-5,2
71,2,2,11,10,5,10,6,2
71,1,1,12,-10,-12,-8,-10,2
71,1,2,12,8,10,10,12,2
71,2,1,12,-10,-12,-8,-10,2
71,2,2,12,8,10,10,12,2
72,1,1,1,-5,-15,-15,-5,1
72,1,2,1,15,5,5,15,1
72,2,1,1,-5,-15,-15,-5,1
72,2,2,1,15,5,5,15,1
72,1,1,2,-5,-15,-6,-5,1
72,1,2,2,6,5,5,15,1
72,2,1,2,-5,-15,-6,-5,1
72,2,2,2,6,5,5,15,1
72,1,1,3,-5,-6,-6,-5,1
72,1,2,3,6,5,5,6,1
72,2,1,3,-5,-6,-6,-5,1
72,2,2,3,6,5,5,6,1
72,1,1,4,-5,-20,-20,-5,1
72,1,2,4,20,5,5,20,1
72,2,1,4,-5,-20,-20,-5,1
72,2,2,4,20,5,5,20,1
72,1,1,5,-5,-10,-6,-5,1
72,1,2,5,6,5,5,10,1
72,2,1,5,-5,-10,-6,-5,1
